GRID_ID,CATEGORIA,ANO,MES,CRIMES,HISTORICO_1,PREVISAO_IA
6gvcfe,motorista,2024.0,2.0,1,1.0,1.68
6gvcfe,motorista,2024.0,3.0,1,1.0,1.69
6gvcff,motorista,2022.0,12.0,1,0.0,1.02
6gvcff,motorista,2023.0,3.0,3,1.0,1.69
6gvcff,motorista,2024.0,3.0,1,3.0,3.01
6gvcff,motorista,2024.0,4.0,1,1.0,1.6
6gvcff,motorista,2024.0,5.0,4,1.0,1.61
6gvcff,motorista,2024.0,6.0,4,4.0,3.17
6gvcfg,motorista,2023.0,5.0,1,0.0,1.1
6gvcfg,motorista,2024.0,1.0,1,1.0,2.33
6gvcfg,motorista,2024.0,3.0,2,1.0,1.69
6gvcfu,motorista,2024.0,1.0,1,0.0,1.98
6gvcfv,motorista,2024.0,4.0,1,0.0,1.09
6gvcg2,motorista,2023.0,1.0,1,0.0,1.98
6gvcg2,motorista,2023.0,5.0,1,1.0,1.61
6gvcg3,motorista,2024.0,5.0,1,0.0,1.1
6gvcg5,motorista,2023.0,2.0,2,0.0,1.23
6gvcg5,motorista,2023.0,3.0,2,2.0,2.37
6gvcg5,motorista,2023.0,4.0,2,2.0,2.13
6gvcg5,motorista,2023.0,5.0,1,2.0,2.21
6gvcg5,motorista,2023.0,6.0,1,1.0,1.57
6gvcg5,motorista,2024.0,1.0,1,1.0,2.33
6gvcg5,motorista,2024.0,3.0,1,1.0,1.69
6gvcge,motorista,2023.0,3.0,1,0.0,1.17
6gvcgm,motorista,2023.0,2.0,1,0.0,1.23
6gvcgm,motorista,2024.0,1.0,1,1.0,2.33
6gvcu2,motorista,2024.0,4.0,1,0.0,1.09
6gvcx8,motorista,2023.0,1.0,1,0.0,1.98
6gvcx8,motorista,2023.0,6.0,1,1.0,1.57
6gvcxb,motorista,2024.0,6.0,1,0.0,1.07
6gvcyk,motorista,2023.0,5.0,1,0.0,1.1
6gvd66,motorista,2023.0,1.0,1,0.0,1.98
6gvd67,motorista,2023.0,1.0,1,0.0,1.98
6gvd67,motorista,2024.0,3.0,1,1.0,1.69
6gvd67,motorista,2024.0,5.0,1,1.0,1.61
6gvd99,motorista,2024.0,3.0,1,0.0,1.17
6gvdh9,motorista,2024.0,4.0,1,0.0,1.09
6gvdpw,motorista,2024.0,4.0,1,0.0,1.09
6gvf6d,motorista,2023.0,2.0,1,0.0,1.23
6gvf6d,motorista,2023.0,4.0,1,1.0,1.6
6gvfkt,motorista,2024.0,4.0,1,0.0,1.09
6gvfn0,motorista,2023.0,2.0,1,0.0,1.23
6gvfp2,motorista,2024.0,6.0,1,0.0,1.07
6gvfvh,motorista,2024.0,4.0,1,0.0,1.09
6gvfzh,motorista,2023.0,5.0,1,0.0,1.1
6gvfzh,motorista,2024.0,6.0,1,1.0,1.57
6gvfzm,motorista,2024.0,5.0,1,0.0,1.1
6gvfzn,motorista,2024.0,5.0,1,0.0,1.1
6gvfzp,motorista,2023.0,1.0,1,0.0,1.98
6gvfzp,motorista,2023.0,5.0,1,1.0,1.61
6gvg6q,motorista,2024.0,2.0,1,0.0,1.23
6gvg7m,motorista,2024.0,3.0,1,0.0,1.17
6gvger,motorista,2023.0,6.0,1,0.0,1.07
6gvger,motorista,2024.0,4.0,1,1.0,1.6
6gvgf0,motorista,2023.0,1.0,1,0.0,1.98
6gvgf0,motorista,2023.0,5.0,1,1.0,1.61
6gvgf0,motorista,2023.0,6.0,1,1.0,1.57
6gvgf0,motorista,2024.0,1.0,1,1.0,2.33
6gvgf0,motorista,2024.0,6.0,1,1.0,1.57
6gvgf8,motorista,2024.0,1.0,2,0.0,1.98
6gvgjn,motorista,2024.0,2.0,1,0.0,1.23
6gvgn7,motorista,2024.0,3.0,1,0.0,1.17
6gvgne,motorista,2024.0,6.0,1,0.0,1.07
6gvgnf,motorista,2024.0,3.0,1,0.0,1.17
6gvgng,motorista,2023.0,4.0,1,0.0,1.09
6gvgnt,motorista,2023.0,3.0,1,0.0,1.17
6gvgnt,motorista,2023.0,12.0,1,1.0,1.11
6gvgnu,motorista,2023.0,1.0,1,0.0,1.98
6gvgnu,motorista,2024.0,3.0,1,1.0,1.69
6gvgnv,motorista,2023.0,3.0,1,0.0,1.17
6gvgnv,motorista,2024.0,5.0,1,1.0,1.61
6gvgnw,motorista,2023.0,1.0,1,0.0,1.98
6gvgnz,motorista,2024.0,2.0,1,0.0,1.23
6gvgp4,motorista,2023.0,2.0,1,0.0,1.23
6gvgp4,motorista,2023.0,4.0,1,1.0,1.6
6gvgp4,motorista,2024.0,6.0,1,1.0,1.57
6gvgp5,motorista,2023.0,1.0,1,0.0,1.98
6gvgp5,motorista,2023.0,3.0,1,1.0,1.69
6gvgp6,motorista,2024.0,3.0,1,0.0,1.17
6gvgp7,motorista,2024.0,5.0,1,0.0,1.1
6gvgp7,pedestre,2023.0,4.0,1,0.0,1.09
6gvgph,motorista,2022.0,12.0,1,0.0,1.02
6gvgph,motorista,2023.0,2.0,1,1.0,1.68
6gvgph,motorista,2024.0,3.0,2,1.0,1.69
6gvgph,motorista,2024.0,5.0,2,2.0,2.21
6gvgph,motorista,2024.0,6.0,2,2.0,2.17
6gvgpj,motorista,2018.0,10.0,1,0.0,1.0
6gvgpj,motorista,2022.0,8.0,1,1.0,1.14
6gvgpj,motorista,2023.0,1.0,1,1.0,2.33
6gvgpj,motorista,2023.0,2.0,2,1.0,1.68
6gvgpj,motorista,2023.0,3.0,1,2.0,2.37
6gvgpj,motorista,2023.0,4.0,1,1.0,1.6
6gvgpj,motorista,2023.0,5.0,1,1.0,1.61
6gvgpj,motorista,2023.0,6.0,1,1.0,1.57
6gvgpj,motorista,2024.0,1.0,1,1.0,2.33
6gvgpj,motorista,2024.0,2.0,2,1.0,1.68
6gvgpj,motorista,2024.0,3.0,2,2.0,2.37
6gvgpj,motorista,2024.0,5.0,3,2.0,2.21
6gvgpj,motorista,2024.0,6.0,1,3.0,2.66
6gvgpk,motorista,2024.0,4.0,1,0.0,1.09
6gvgpm,motorista,2023.0,1.0,1,0.0,1.98
6gvgpm,motorista,2023.0,2.0,1,1.0,1.68
6gvgpm,motorista,2023.0,3.0,1,1.0,1.69
6gvgpm,motorista,2023.0,4.0,2,1.0,1.6
6gvgpm,motorista,2023.0,6.0,1,2.0,2.17
6gvgpm,motorista,2024.0,3.0,1,1.0,1.69
6gvgpm,motorista,2024.0,6.0,5,1.0,1.57
6gvgpn,motorista,2023.0,2.0,1,0.0,1.23
6gvgpn,motorista,2023.0,3.0,1,1.0,1.69
6gvgpn,motorista,2024.0,3.0,1,1.0,1.69
6gvgpn,motorista,2024.0,4.0,2,1.0,1.6
6gvgpn,motorista,2024.0,6.0,2,2.0,2.17
6gvgpp,motorista,2023.0,2.0,1,0.0,1.23
6gvgpp,motorista,2023.0,6.0,1,1.0,1.57
6gvgpp,motorista,2024.0,1.0,1,1.0,2.33
6gvgpp,motorista,2024.0,6.0,1,1.0,1.57
6gvgpq,motorista,2022.0,12.0,1,0.0,1.02
6gvgpq,motorista,2023.0,1.0,1,1.0,2.33
6gvgpt,motorista,2023.0,2.0,2,0.0,1.23
6gvgpt,motorista,2023.0,4.0,2,2.0,2.13
6gvgpt,motorista,2024.0,1.0,1,2.0,2.27
6gvgpt,motorista,2024.0,5.0,1,1.0,1.61
6gvgpu,motorista,2024.0,4.0,1,0.0,1.09
6gvgpv,motorista,2024.0,2.0,1,0.0,1.23
6gvgpv,motorista,2024.0,5.0,1,1.0,1.61
6gvgpw,motorista,2024.0,4.0,1,0.0,1.09
6gvgpw,motorista,2024.0,5.0,1,1.0,1.61
6gvgqb,motorista,2023.0,3.0,1,0.0,1.17
6gvgqb,motorista,2024.0,2.0,1,1.0,1.68
6gvgqb,motorista,2024.0,3.0,1,1.0,1.69
6gvgqc,motorista,2023.0,2.0,1,0.0,1.23
6gvgr0,motorista,2023.0,6.0,1,0.0,1.07
6gvgr0,motorista,2024.0,1.0,1,1.0,2.33
6gvgr0,motorista,2024.0,2.0,1,1.0,1.68
6gvgr0,motorista,2024.0,5.0,2,1.0,1.61
6gvgr0,motorista,2024.0,6.0,1,2.0,2.17
6gvgrb,motorista,2023.0,6.0,1,0.0,1.07
6gvgrv,motorista,2023.0,2.0,1,0.0,1.23
6gvgrv,motorista,2024.0,5.0,1,1.0,1.61
6gvgsr,motorista,2023.0,1.0,1,0.0,1.98
6gvgtd,motorista,2023.0,4.0,1,0.0,1.09
6gvgug,motorista,2024.0,2.0,1,0.0,1.23
6gvgug,motorista,2024.0,5.0,1,1.0,1.61
6gvgus,motorista,2024.0,2.0,1,0.0,1.23
6gvguu,motorista,2023.0,1.0,1,0.0,1.98
6gvguu,motorista,2023.0,5.0,1,1.0,1.61
6gvgvh,motorista,2023.0,1.0,1,0.0,1.98
6gvgvh,motorista,2024.0,2.0,1,1.0,1.68
6gvhbw,motorista,2023.0,1.0,1,0.0,1.98
6gvhch,motorista,2023.0,5.0,1,0.0,1.1
6gvhcn,motorista,2023.0,6.0,1,0.0,1.07
6gvhcr,motorista,2014.0,4.0,1,0.0,1.09
6gvhcr,motorista,2024.0,5.0,1,1.0,1.61
6gvhqq,motorista,2023.0,4.0,1,0.0,1.09
6gvhqy,motorista,2023.0,3.0,1,0.0,1.17
6gvhqy,motorista,2023.0,6.0,1,1.0,1.57
6gvhrp,motorista,2023.0,4.0,1,0.0,1.09
6gvhrr,motorista,2024.0,4.0,1,0.0,1.09
6gvhw1,motorista,2024.0,1.0,1,0.0,1.98
6gvhw2,motorista,2024.0,3.0,1,0.0,1.17
6gvhw3,motorista,2024.0,2.0,1,0.0,1.23
6gvhw9,motorista,2024.0,1.0,1,0.0,1.98
6gvhw9,motorista,2024.0,2.0,2,1.0,1.68
6gvhwb,motorista,2023.0,6.0,1,0.0,1.07
6gvhwb,pedestre,2024.0,3.0,1,0.0,1.17
6gvhwd,motorista,2023.0,4.0,1,0.0,1.09
6gvhwd,motorista,2024.0,1.0,1,1.0,2.33
6gvhwe,motorista,2024.0,4.0,1,0.0,1.09
6gvhwe,motorista,2024.0,6.0,1,1.0,1.57
6gvhwg,motorista,2024.0,1.0,1,0.0,1.98
6gvhws,motorista,2023.0,5.0,1,0.0,1.1
6gvhwt,motorista,2024.0,3.0,1,0.0,1.17
6gvhwv,motorista,2024.0,2.0,1,0.0,1.23
6gvhww,motorista,2023.0,3.0,1,0.0,1.17
6gvhx0,motorista,2023.0,4.0,1,0.0,1.09
6gvhx0,motorista,2024.0,1.0,2,1.0,2.33
6gvhx0,motorista,2024.0,3.0,1,2.0,2.37
6gvhxd,motorista,2023.0,5.0,1,0.0,1.1
6gvhxn,motorista,2023.0,5.0,1,0.0,1.1
6gvhz1,motorista,2023.0,5.0,1,0.0,1.1
6gvjbz,motorista,2022.0,11.0,1,0.0,1.01
6gvjdt,motorista,2023.0,6.0,1,0.0,1.07
6gvkjj,motorista,2023.0,5.0,1,0.0,1.1
6gvkt9,motorista,2024.0,5.0,1,0.0,1.1
6gvktc,motorista,2023.0,5.0,1,0.0,1.1
6gvktd,motorista,2023.0,2.0,1,0.0,1.23
6gvktd,motorista,2023.0,5.0,1,1.0,1.61
6gvktf,motorista,2023.0,2.0,1,0.0,1.23
6gvktf,motorista,2023.0,3.0,1,1.0,1.69
6gvktf,motorista,2024.0,2.0,1,1.0,1.68
6gvktf,motorista,2024.0,3.0,1,1.0,1.69
6gvkvp,motorista,2023.0,5.0,1,0.0,1.1
6gvkvp,motorista,2024.0,2.0,1,1.0,1.68
6gvm4p,motorista,2023.0,12.0,1,0.0,1.02
6gvptd,motorista,2024.0,4.0,1,0.0,1.09
6gvptd,motorista,2024.0,5.0,1,1.0,1.61
6gvpte,motorista,2024.0,1.0,1,0.0,1.98
6gvqhx,motorista,2024.0,5.0,1,0.0,1.1
6gvqk8,motorista,2023.0,5.0,1,0.0,1.1
6gvqtv,motorista,2024.0,4.0,1,0.0,1.09
6gvquw,motorista,2024.0,6.0,1,0.0,1.07
6gvqw9,motorista,2024.0,2.0,1,0.0,1.23
6gvqwd,motorista,2024.0,6.0,1,0.0,1.07
6gvqwg,motorista,2024.0,4.0,1,0.0,1.09
6gvqwt,motorista,2022.0,8.0,1,0.0,0.99
6gvqwt,motorista,2023.0,2.0,1,1.0,1.68
6gvqwt,motorista,2023.0,3.0,2,1.0,1.69
6gvqwt,motorista,2023.0,4.0,1,2.0,2.13
6gvqwt,motorista,2023.0,5.0,2,1.0,1.61
6gvqwt,motorista,2024.0,4.0,2,2.0,2.13
6gvqwt,motorista,2024.0,5.0,1,2.0,2.21
6gvqxk,motorista,2024.0,5.0,1,0.0,1.1
6gvr3b,motorista,2024.0,3.0,1,0.0,1.17
6gvr3g,motorista,2024.0,3.0,1,0.0,1.17
6gvr3r,motorista,2024.0,2.0,1,0.0,1.23
6gvr3s,motorista,2014.0,5.0,1,0.0,1.1
6gvr3s,motorista,2024.0,6.0,1,1.0,1.57
6gvr3t,motorista,2023.0,6.0,1,0.0,1.07
6gvr3t,motorista,2024.0,3.0,1,1.0,1.69
6gvr3v,motorista,2024.0,3.0,1,0.0,1.17
6gvr3w,motorista,2023.0,3.0,1,0.0,1.17
6gvr3w,motorista,2024.0,1.0,1,1.0,2.33
6gvr3w,motorista,2024.0,3.0,2,1.0,1.69
6gvr3y,motorista,2023.0,4.0,1,0.0,1.09
6gvr3y,motorista,2024.0,6.0,1,1.0,1.57
6gvr91,motorista,2022.0,1.0,1,0.0,1.98
6gvr91,motorista,2023.0,1.0,1,1.0,2.33
6gvr92,motorista,2023.0,5.0,1,0.0,1.1
6gvr92,motorista,2024.0,3.0,1,1.0,1.69
6gvrg7,motorista,2024.0,1.0,1,0.0,1.98
6gvrgx,motorista,2023.0,1.0,1,0.0,1.98
6gvrgx,motorista,2023.0,3.0,1,1.0,1.69
6gvrgx,motorista,2023.0,5.0,2,1.0,1.61
6gvrgx,motorista,2024.0,1.0,1,2.0,2.27
6gvrgx,motorista,2024.0,4.0,1,1.0,1.6
6gvryj,motorista,2024.0,4.0,1,0.0,1.09
6gvryy,motorista,2023.0,1.0,1,0.0,1.98
6gvrz5,motorista,2024.0,1.0,1,0.0,1.98
6gvrzn,motorista,2023.0,5.0,1,0.0,1.1
6gvrzn,motorista,2024.0,4.0,1,1.0,1.6
6gvsdy,motorista,2023.0,6.0,1,0.0,1.07
6gvsen,motorista,2023.0,4.0,1,0.0,1.09
6gvsen,motorista,2024.0,6.0,1,1.0,1.57
6gvst8,motorista,2024.0,3.0,1,0.0,1.17
6gvstc,motorista,2024.0,3.0,1,0.0,1.17
6gvstf,motorista,2023.0,2.0,1,0.0,1.23
6gvstf,pedestre,2024.0,4.0,1,0.0,1.09
6gvt8w,motorista,2024.0,6.0,1,0.0,1.07
6gvt93,motorista,2023.0,6.0,1,0.0,1.07
6gvt9h,motorista,2023.0,2.0,1,0.0,1.23
6gvt9h,motorista,2023.0,6.0,1,1.0,1.57
6gvt9u,motorista,2023.0,5.0,1,0.0,1.1
6gvt9w,motorista,2023.0,1.0,1,0.0,1.98
6gvt9w,motorista,2024.0,3.0,1,1.0,1.69
6gvt9x,motorista,2023.0,4.0,2,0.0,1.09
6gvt9x,motorista,2023.0,5.0,1,2.0,2.21
6gvt9x,motorista,2024.0,2.0,1,1.0,1.68
6gvt9x,motorista,2024.0,3.0,1,1.0,1.69
6gvt9z,motorista,2023.0,5.0,1,0.0,1.1
6gvtbg,motorista,2024.0,3.0,1,0.0,1.17
6gvtc1,motorista,2023.0,3.0,1,0.0,1.17
6gvtc4,motorista,2024.0,4.0,1,0.0,1.09
6gvtc6,motorista,2023.0,4.0,1,0.0,1.09
6gvtc9,motorista,2023.0,1.0,1,0.0,1.98
6gvtc9,motorista,2023.0,2.0,1,1.0,1.68
6gvtc9,motorista,2023.0,4.0,2,1.0,1.6
6gvtc9,motorista,2024.0,1.0,1,2.0,2.27
6gvtc9,motorista,2024.0,3.0,2,1.0,1.69
6gvtcb,motorista,2023.0,6.0,1,0.0,1.07
6gvtcd,motorista,2023.0,4.0,1,0.0,1.09
6gvtcd,motorista,2024.0,1.0,3,1.0,2.33
6gvtcd,motorista,2024.0,4.0,1,3.0,2.74
6gvtce,motorista,2023.0,3.0,1,0.0,1.17
6gvtcf,motorista,2022.0,10.0,1,0.0,1.0
6gvtcg,motorista,2024.0,4.0,1,0.0,1.09
6gvtcj,motorista,2023.0,3.0,1,0.0,1.17
6gvtct,motorista,2023.0,5.0,1,0.0,1.1
6gvtct,motorista,2023.0,6.0,1,1.0,1.57
6gvtcu,motorista,2024.0,1.0,1,0.0,1.98
6gvtcw,motorista,2024.0,1.0,1,0.0,1.98
6gvtcx,motorista,2024.0,1.0,1,0.0,1.98
6gvtd5,motorista,2024.0,4.0,1,0.0,1.09
6gvtf1,motorista,2023.0,4.0,1,0.0,1.09
6gvu0u,motorista,2024.0,5.0,1,0.0,1.1
6gvu0v,motorista,2024.0,2.0,1,0.0,1.23
6gvu15,motorista,2023.0,2.0,1,0.0,1.23
6gvu1j,motorista,2024.0,3.0,1,0.0,1.17
6gvu1m,motorista,2023.0,2.0,1,0.0,1.23
6gvugr,motorista,2023.0,1.0,1,0.0,1.98
6gvush,motorista,2023.0,6.0,1,0.0,1.07
6gvusj,motorista,2023.0,6.0,1,0.0,1.07
6gvusq,pedestre,2024.0,1.0,1,0.0,1.98
6gvusr,motorista,2023.0,6.0,1,0.0,1.07
6gvusr,motorista,2024.0,2.0,1,1.0,1.68
6gvuu0,motorista,2023.0,4.0,1,0.0,1.09
6gvuu0,motorista,2024.0,4.0,1,1.0,1.6
6gvuz6,motorista,2024.0,3.0,1,0.0,1.17
6gvuz7,motorista,2016.0,12.0,1,0.0,1.02
6gvuz7,motorista,2023.0,4.0,3,1.0,1.6
6gvuz7,motorista,2024.0,3.0,2,3.0,3.01
6gvuz7,motorista,2024.0,5.0,2,2.0,2.21
6gvuzd,motorista,2024.0,4.0,1,0.0,1.09
6gvuzr,motorista,2024.0,5.0,1,0.0,1.1
6gvuzs,motorista,2021.0,11.0,1,0.0,1.01
6gvuzw,motorista,2023.0,5.0,1,0.0,1.1
6gvuzx,motorista,2024.0,1.0,1,0.0,1.98
6gvv5d,motorista,2024.0,3.0,1,0.0,1.17
6gvw12,motorista,2023.0,1.0,1,0.0,1.98
6gvw12,motorista,2024.0,3.0,1,1.0,1.69
6gvw12,motorista,2024.0,5.0,1,1.0,1.61
6gvwvy,motorista,2023.0,1.0,1,0.0,1.98
6gvwvy,pedestre,2023.0,3.0,1,0.0,1.17
6gvy2g,motorista,2024.0,1.0,1,0.0,1.98
6gvzqt,motorista,2023.0,1.0,1,0.0,1.98
6gvzqw,motorista,2022.0,12.0,1,0.0,1.02
6gvzqx,motorista,2023.0,2.0,1,0.0,1.23
6gvztu,motorista,2023.0,2.0,1,0.0,1.23
6gvztw,motorista,2023.0,4.0,1,0.0,1.09
6gvztw,motorista,2024.0,2.0,1,1.0,1.68
6gvzty,motorista,2023.0,1.0,1,0.0,1.98
6gvzty,motorista,2023.0,2.0,1,1.0,1.68
6gvzty,motorista,2023.0,6.0,1,1.0,1.57
6gvzty,motorista,2024.0,3.0,1,1.0,1.69
6gvzty,motorista,2024.0,6.0,1,1.0,1.57
6gvzwj,motorista,2024.0,5.0,1,0.0,1.1
6gvzwq,motorista,2023.0,4.0,1,0.0,1.09
6gw5j7,motorista,2024.0,5.0,1,0.0,1.1
6gw5jy,motorista,2024.0,6.0,1,0.0,1.07
6gw5m7,motorista,2024.0,1.0,1,0.0,1.98
6gw5mb,motorista,2024.0,3.0,1,0.0,1.17
6gw5my,motorista,2023.0,1.0,1,0.0,1.98
6gw5my,motorista,2023.0,3.0,1,1.0,1.69
6gw5my,motorista,2024.0,2.0,1,1.0,1.68
6gw5my,motorista,2024.0,4.0,1,1.0,1.6
6gw5q2,motorista,2023.0,1.0,1,0.0,1.98
6gw5q2,motorista,2024.0,2.0,1,1.0,1.68
6gw5q2,motorista,2024.0,4.0,1,1.0,1.6
6gw5q2,motorista,2024.0,5.0,2,1.0,1.61
6gw5q3,motorista,2023.0,2.0,1,0.0,1.23
6gw5qe,motorista,2024.0,4.0,1,0.0,1.09
6gw5wd,motorista,2024.0,4.0,1,0.0,1.09
6gwh8n,motorista,2023.0,2.0,2,0.0,1.23
6gwh8n,motorista,2024.0,6.0,1,2.0,2.17
6gwhw6,motorista,2024.0,5.0,2,0.0,1.1
6gwj1z,motorista,2024.0,6.0,1,0.0,1.07
6gwjeu,motorista,2024.0,4.0,1,0.0,1.09
6gwjev,motorista,2024.0,2.0,1,0.0,1.23
6gwjs4,motorista,2023.0,4.0,1,0.0,1.09
6gwjs5,motorista,2023.0,3.0,1,0.0,1.17
6gwjs6,motorista,2024.0,4.0,1,0.0,1.09
6gwjs7,motorista,2023.0,1.0,1,0.0,1.98
6gwjsf,motorista,2023.0,1.0,1,0.0,1.98
6gwjsh,motorista,2023.0,2.0,1,0.0,1.23
6gwjsh,motorista,2024.0,3.0,1,1.0,1.69
6gwjsh,pedestre,2023.0,3.0,2,0.0,1.17
6gwjsh,pedestre,2023.0,6.0,1,2.0,2.17
6gwjsh,pedestre,2024.0,1.0,1,1.0,2.33
6gwjsh,pedestre,2024.0,4.0,1,1.0,1.6
6gwjsj,motorista,2023.0,6.0,1,0.0,1.07
6gwjsq,motorista,2023.0,3.0,1,0.0,1.17
6gwjt7,motorista,2023.0,2.0,1,0.0,1.23
6gwjt7,motorista,2024.0,1.0,1,1.0,2.33
6gwjt7,motorista,2024.0,3.0,1,1.0,1.69
6gwjtg,motorista,2023.0,6.0,1,0.0,1.07
6gwjtg,motorista,2024.0,1.0,1,1.0,2.33
6gwjwf,motorista,2024.0,6.0,1,0.0,1.07
6gwjwh,motorista,2023.0,3.0,1,0.0,1.17
6gwjwh,motorista,2024.0,2.0,1,1.0,1.68
6gwjwh,motorista,2024.0,3.0,1,1.0,1.69
6gwjwt,motorista,2023.0,4.0,2,0.0,1.09
6gwjwt,motorista,2023.0,5.0,3,2.0,2.21
6gwjwt,motorista,2024.0,4.0,1,3.0,2.74
6gwjwt,motorista,2024.0,5.0,1,1.0,1.61
6gwjwu,motorista,2024.0,4.0,1,0.0,1.09
6gwm66,motorista,2023.0,2.0,1,0.0,1.23
6gwmb4,motorista,2023.0,4.0,1,0.0,1.09
6gwmb4,motorista,2024.0,2.0,1,1.0,1.68
6gwmb4,motorista,2024.0,3.0,1,1.0,1.69
6gwmb4,motorista,2024.0,5.0,3,1.0,1.61
6gwmb4,motorista,2024.0,6.0,1,3.0,2.66
6gwmb4,pedestre,2024.0,5.0,1,0.0,1.1
6gwmb5,motorista,2023.0,3.0,2,0.0,1.17
6gwmb5,motorista,2023.0,4.0,1,2.0,2.13
6gwmb5,motorista,2023.0,5.0,1,1.0,1.61
6gwmb5,motorista,2024.0,2.0,1,1.0,1.68
6gwmb6,motorista,2023.0,1.0,1,0.0,1.98
6gwmb6,motorista,2024.0,3.0,1,1.0,1.69
6gwmb6,motorista,2024.0,5.0,1,1.0,1.61
6gwmb7,motorista,2023.0,5.0,1,0.0,1.1
6gwmch,motorista,2024.0,1.0,1,0.0,1.98
6gwmcw,motorista,2023.0,4.0,1,0.0,1.09
6gwmcz,motorista,2024.0,4.0,1,0.0,1.09
6gwms7,motorista,2023.0,4.0,1,0.0,1.09
6gwmvh,motorista,2023.0,1.0,1,0.0,1.98
6gwmvh,motorista,2023.0,5.0,1,1.0,1.61
6gwmvh,motorista,2023.0,9.0,1,1.0,1.17
6gwmxy,motorista,2023.0,2.0,1,0.0,1.23
6gwmxy,motorista,2023.0,4.0,1,1.0,1.6
6gwmxy,motorista,2023.0,6.0,1,1.0,1.57
6gwmxy,motorista,2024.0,5.0,1,1.0,1.61
6gwmy7,motorista,2024.0,3.0,1,0.0,1.17
6gwmy9,motorista,2023.0,2.0,2,0.0,1.23
6gwmy9,motorista,2024.0,1.0,1,2.0,2.27
6gwmyd,motorista,2024.0,3.0,1,0.0,1.17
6gwmz2,motorista,2023.0,2.0,1,0.0,1.23
6gwmz3,motorista,2024.0,6.0,2,0.0,1.07
6gwn7f,motorista,2023.0,3.0,1,0.0,1.17
6gwpwu,motorista,2024.0,5.0,1,0.0,1.1
6gwpwv,motorista,2022.0,12.0,1,0.0,1.02
6gwpwv,motorista,2024.0,6.0,1,1.0,1.57
6gwpwv,pedestre,2023.0,4.0,1,0.0,1.09
6gwpwv,pedestre,2024.0,4.0,1,1.0,1.6
6gwq1b,motorista,2023.0,2.0,1,0.0,1.23
6gwq1b,motorista,2024.0,3.0,1,1.0,1.69
6gwq6m,motorista,2024.0,2.0,1,0.0,1.23
6gwq6m,motorista,2024.0,4.0,3,1.0,1.6
6gwq6m,motorista,2024.0,5.0,1,3.0,2.81
6gwqdc,motorista,2024.0,3.0,1,0.0,1.17
6gwqdc,motorista,2024.0,6.0,1,1.0,1.57
6gwqdh,motorista,2023.0,4.0,1,0.0,1.09
6gwqdh,motorista,2024.0,1.0,2,1.0,2.33
6gwqdh,motorista,2024.0,5.0,1,2.0,2.21
6gwqe5,motorista,2023.0,5.0,1,0.0,1.1
6gwqe7,motorista,2023.0,5.0,1,0.0,1.1
6gwqe7,motorista,2024.0,2.0,1,1.0,1.68
6gwqe7,motorista,2024.0,3.0,1,1.0,1.69
6gwqe7,motorista,2024.0,5.0,1,1.0,1.61
6gwqe7,motorista,2024.0,6.0,1,1.0,1.57
6gwqes,motorista,2023.0,5.0,1,0.0,1.1
6gwqsh,motorista,2023.0,5.0,1,0.0,1.1
6gwqsk,motorista,2023.0,2.0,1,0.0,1.23
6gwqsk,motorista,2023.0,4.0,1,1.0,1.6
6gwqsk,motorista,2023.0,5.0,2,1.0,1.61
6gwqsk,motorista,2023.0,6.0,1,2.0,2.17
6gwqsk,motorista,2024.0,2.0,2,1.0,1.68
6gwqsk,motorista,2024.0,4.0,1,2.0,2.13
6gwqsk,motorista,2024.0,6.0,1,1.0,1.57
6gwqsk,pedestre,2023.0,3.0,1,0.0,1.17
6gwqu2,motorista,2023.0,6.0,1,0.0,1.07
6gwqu2,motorista,2024.0,5.0,1,1.0,1.61
6gwqu7,motorista,2023.0,2.0,1,0.0,1.23
6gwquw,motorista,2024.0,3.0,1,0.0,1.17
6gwrjv,motorista,2023.0,5.0,1,0.0,1.1
6gwrq9,motorista,2024.0,6.0,1,0.0,1.07
6gwrqe,motorista,2023.0,6.0,1,0.0,1.07
6gwrqe,motorista,2024.0,6.0,1,1.0,1.57
6gwrqe,pedestre,2024.0,6.0,1,0.0,1.07
6gwrqz,motorista,2023.0,4.0,1,0.0,1.09
6gwrwg,pedestre,2023.0,5.0,1,0.0,1.1
6gwrxj,motorista,2024.0,5.0,1,0.0,1.1
6gwt3f,motorista,2024.0,6.0,1,0.0,1.07
6gwt65,motorista,2024.0,3.0,1,0.0,1.17
6gwt65,motorista,2024.0,6.0,1,1.0,1.57
6gwt9u,motorista,2023.0,3.0,1,0.0,1.17
6gwt9v,motorista,2023.0,1.0,1,0.0,1.98
6gwt9v,motorista,2024.0,6.0,1,1.0,1.57
6gwtcc,motorista,2024.0,3.0,1,0.0,1.17
6gwtd7,motorista,2023.0,1.0,1,0.0,1.98
6gwtd7,motorista,2023.0,2.0,1,1.0,1.68
6gwtd7,motorista,2024.0,4.0,1,1.0,1.6
6gwtde,motorista,2023.0,1.0,1,0.0,1.98
6gwtde,motorista,2023.0,2.0,1,1.0,1.68
6gwtde,motorista,2023.0,3.0,2,1.0,1.69
6gwtde,motorista,2023.0,4.0,1,2.0,2.13
6gwtde,motorista,2023.0,5.0,1,1.0,1.61
6gwtde,motorista,2024.0,1.0,1,1.0,2.33
6gwtde,motorista,2024.0,3.0,1,1.0,1.69
